219.43577003479004, 426.2763214111328, 237.64963817596436, 307.8704833984375, 232.20779609680176, 432.0948028564453, 134.6310896873474, 433.0220413208008, 149.12312126159668, 509.14295196533203, 253.707914352417, 468.5289001464844, 260.25665950775146, 319.1402816772461, 243.54997730255127, 447.3379135131836, 132.78300857543945, 441.56585693359375, 145.3816204071045, 545.2190017700195
217.68631744384766, 426.5801239013672, 236.97126960754395, 308.05450439453125, 231.48171997070312, 431.4775085449219, 133.4811511039734, 433.77967834472656, 148.85474157333374, 513.6183929443359, 253.48104572296143, 468.80455017089844, 259.93775367736816, 318.2963180541992, 243.5266170501709, 446.22962951660156, 132.507905960083, 441.49444580078125, 144.08653020858765, 547.2197341918945
213.34196853637695, 425.37792205810547, 236.71110439300537, 308.55371475219727, 232.17285442352295, 432.5377655029297, 134.0876293182373, 434.13944244384766, 148.70212125778198, 513.4479904174805, 253.59602642059326, 468.7910842895508, 260.76679039001465, 318.23314666748047, 243.9270534515381, 446.66839599609375, 133.07798385620117, 441.28082275390625, 145.38522863388062, 547.9791259765625
217.18224048614502, 426.8156051635742, 236.24137687683105, 308.5679244995117, 231.46912956237793, 432.1366500854492, 135.08044004440308, 433.6812973022461, 151.62492752075195, 508.0751419067383, 252.61798858642578, 468.04370880126953, 260.8468294143677, 317.44617462158203, 243.63308715820312, 446.49810791015625, 132.9480767250061, 442.7184295654297, 144.68855571746826, 544.2377853393555
212.4724407196045, 422.7819061279297, 236.45824337005615, 308.3864974975586, 231.54673385620117, 432.0663833618164, 134.15267610549927, 433.6996078491211, 149.47547721862793, 509.66285705566406, 252.82945919036865, 467.7157211303711, 261.05356216430664, 317.5884437561035, 243.63710117340088, 446.8267822265625, 132.4196743965149, 442.70153045654297, 145.54736852645874, 546.6947555541992
217.7607192993164, 426.50413513183594, 236.99943351745605, 307.97332763671875, 230.83237075805664, 431.7942810058594, 133.89587783813477, 433.56746673583984, 148.46510791778564, 506.57920837402344, 253.0347442626953, 467.4105453491211, 260.4096746444702, 318.17174911499023, 243.58094882965088, 447.08507537841797, 132.0099377632141, 442.9100799560547, 145.403883934021, 546.1228179931641
212.6034336090088, 425.74588775634766, 236.76245307922363, 309.0537643432617, 231.43686389923096, 432.64129638671875, 131.50366735458374, 433.82362365722656, 147.12125730514526, 510.2899169921875, 253.16560554504395, 469.4981384277344, 260.6706953048706, 318.82495880126953, 244.2612476348877, 447.4644470214844, 132.40014171600342, 441.86546325683594, 145.12115907669067, 547.2640228271484
213.0212860107422, 426.99119567871094, 236.91384506225586, 309.6535873413086, 232.3706817626953, 434.3504333496094, 133.54065942764282, 433.6311721801758, 147.51763582229614, 515.5089569091797, 253.52311611175537, 469.3079376220703, 260.6347007751465, 318.65453720092773, 243.46903896331787, 447.4992370605469, 131.9790759086609, 441.5831756591797, 146.2040877342224, 545.7749176025391
218.40041732788086, 427.38094329833984, 236.856595993042, 308.4987258911133, 230.66619491577148, 433.4649658203125, 130.61658096313477, 433.72692108154297, 144.9479203224182, 517.3862838745117, 254.4059362411499, 468.97544860839844, 261.03351402282715, 319.6182632446289, 242.39499378204346, 446.74705505371094, 130.15425634384155, 440.81539154052734, 144.4426589012146, 546.518440246582
218.08732414245605, 426.9098663330078, 236.5912103652954, 309.0523910522461, 231.945876121521, 434.55333709716797, 131.039204120636, 434.14417266845703, 143.01069736480713, 518.6581420898438, 254.0488862991333, 467.4959182739258, 261.2031774520874, 318.57715606689453, 242.96445751190186, 447.3126220703125, 131.28098821640015, 440.6155776977539, 144.43604564666748, 545.8600997924805
217.75126552581787, 427.3429489135742, 236.70020294189453, 309.3854331970215, 231.4475679397583, 434.718017578125, 132.98950004577637, 433.72005462646484, 143.00527954101562, 517.187614440918, 253.52960872650146, 467.8892135620117, 261.2312536239624, 317.6618003845215, 243.57151699066162, 446.5513610839844, 131.643159866333, 441.26747131347656, 144.2998652458191, 543.1548309326172
219.47329998016357, 432.86407470703125, 237.55999183654785, 310.2656555175781, 229.7625150680542, 434.17652130126953, 128.48386669158936, 433.0073928833008, 141.81656074523926, 515.7271575927734, 253.0517873764038, 470.71685791015625, 260.1048288345337, 319.1175842285156, 241.738450050354, 447.7252960205078, 129.7942452430725, 440.1384735107422, 143.7678656578064, 545.906982421875
217.6519021987915, 429.2847442626953, 237.13283920288086, 310.35486221313477, 229.99539375305176, 433.9278030395508, 129.97410821914673, 432.32837677001953, 142.94975233078003, 514.8684692382812, 252.72564315795898, 471.280517578125, 260.3512191772461, 318.4577941894531, 242.14921760559082, 447.46376037597656, 130.30322456359863, 439.9628448486328, 144.60393238067627, 546.7166137695312
218.94266033172607, 431.77589416503906, 238.6138792037964, 309.15637969970703, 229.85841274261475, 431.78783416748047, 129.27985906600952, 432.40123748779297, 141.88924074172974, 511.8021011352539, 252.78326511383057, 471.44359588623047, 260.4879150390625, 319.82982635498047, 241.17863750457764, 447.0155715942383, 130.21639680862427, 441.72916412353516, 144.89862251281738, 546.0079193115234
219.87987804412842, 430.9846496582031, 239.66287517547607, 309.96179580688477, 231.01436138153076, 431.6548156738281, 130.24868440628052, 431.8626403808594, 141.1430835723877, 517.1973419189453, 252.27287101745605, 470.74493408203125, 260.55417919158936, 321.7836380004883, 243.29694080352783, 448.20491790771484, 130.13695001602173, 441.3382339477539, 144.8093819618225, 547.896842956543
