251.17366075515747, 762.2856140136719, 253.44070672988892, 507.8783416748047, 303.962881565094, 745.9116363525391, 492.87264347076416, 751.7530059814453, 515.8896017074585, 933.6029052734375, 315.95218420028687, 719.564208984375, 254.14222240447998, 482.6704406738281, 312.44248151779175, 715.4365539550781, 466.620512008667, 746.5211486816406, 500.7066249847412, 893.5877990722656
253.4787082672119, 760.3507232666016, 253.5483169555664, 499.42665100097656, 308.01979780197144, 741.8219757080078, 497.7084732055664, 751.5753936767578, 514.8512649536133, 941.6892242431641, 325.79466819763184, 718.5157775878906, 249.544358253479, 480.80841064453125, 311.2187719345093, 714.9385070800781, 473.5939121246338, 741.0456085205078, 506.179575920105, 900.8917236328125
250.56612968444824, 750.2857971191406, 261.65300846099854, 500.4683303833008, 317.21707105636597, 741.3832092285156, 502.2687864303589, 752.8348541259766, 521.1175489425659, 941.4173126220703, 332.3813581466675, 711.3874816894531, 248.9469337463379, 480.93040466308594, 314.5485734939575, 718.9859008789062, 472.9800510406494, 746.1356353759766, 509.9296474456787, 913.3502197265625
250.8570957183838, 754.1553497314453, 264.5029091835022, 502.59178161621094, 317.70538330078125, 744.2845916748047, 504.9704360961914, 753.2809448242188, 511.79680824279785, 944.2510223388672, 326.1963129043579, 716.1672973632812, 250.60436725616455, 482.0111083984375, 310.8773159980774, 724.5900726318359, 469.2860269546509, 740.6276702880859, 501.21113777160645, 908.9633941650391
267.2987151145935, 759.1077423095703, 269.13697242736816, 504.36317443847656, 316.58870458602905, 745.4074096679688, 504.84078884124756, 755.8857727050781, 509.43955421447754, 938.0778503417969, 324.8557662963867, 720.8098602294922, 249.6157693862915, 479.3653106689453, 312.86006927490234, 719.7797393798828, 475.7194232940674, 744.92919921875, 495.50597190856934, 895.3206634521484
258.751802444458, 759.5880126953125, 267.92227506637573, 502.1908187866211, 319.62406396865845, 747.9039001464844, 506.2488842010498, 755.2908325195312, 508.3041000366211, 934.9856567382812, 330.21767377853394, 714.2670440673828, 258.71933698654175, 479.90962982177734, 317.42377281188965, 721.9915771484375, 481.6730260848999, 752.9972076416016, 502.70592212677, 904.9378967285156
247.7030324935913, 715.5328369140625, 271.5946912765503, 501.14994049072266, 316.8940043449402, 743.3479309082031, 506.74266815185547, 755.3549194335938, 508.57669830322266, 937.1849060058594, 308.67136001586914, 692.4691772460938, 257.730073928833, 476.6461181640625, 314.5764684677124, 717.4624633789062, 481.9896984100342, 741.0902404785156, 501.188907623291, 906.2164306640625
241.41623497009277, 749.1949462890625, 279.7487998008728, 501.1576843261719, 319.94097232818604, 747.7928924560547, 505.2917432785034, 763.2969665527344, 507.6876211166382, 936.4237976074219, 215.37893772125244, 650.1059722900391, 261.64697885513306, 473.81752014160156, 314.1841149330139, 714.2074584960938, 479.1105079650879, 738.5164642333984, 505.0575542449951, 899.1178894042969
237.36350297927856, 750.7295227050781, 281.0577607154846, 500.9630584716797, 313.44661474227905, 750.1118469238281, 506.6641330718994, 764.2292785644531, 511.0036897659302, 940.9869384765625, 187.84059047698975, 625.0906372070312, 268.3198642730713, 473.4467315673828, 314.48325634002686, 714.2809295654297, 479.96199131011963, 740.6709289550781, 509.2441177368164, 900.1960754394531
247.57081031799316, 755.9777069091797, 281.2179207801819, 501.3611602783203, 314.18428659439087, 751.7008209228516, 507.55964756011963, 760.6149291992188, 505.69029808044434, 936.1809539794922, 184.3862271308899, 619.4547653198242, 272.1239233016968, 473.7328338623047, 319.18840885162354, 718.9578247070312, 480.2778911590576, 744.4808197021484, 510.8549451828003, 904.1039276123047
266.6554570198059, 755.7954406738281, 282.82437086105347, 502.9279327392578, 314.19156074523926, 750.9833526611328, 507.227783203125, 761.2187957763672, 511.4567470550537, 940.3897094726562, 184.11367177963257, 613.5757446289062, 269.39154624938965, 473.8148498535156, 314.60219621658325, 717.0001220703125, 485.32289028167725, 746.2667083740234, 508.1481456756592, 900.0072479248047
266.89844369888306, 753.4629058837891, 282.25765228271484, 506.8526840209961, 315.22472620010376, 750.3818511962891, 506.05872631073, 761.2734985351562, 509.19394969940186, 937.962646484375, 160.788334608078, 598.2050323486328, 269.7784495353699, 476.21429443359375, 316.0367703437805, 715.7671356201172, 480.17566680908203, 735.2153778076172, 503.2427501678467, 884.6559906005859
265.7591485977173, 758.5887145996094, 280.5855631828308, 508.0580139160156, 311.29958152770996, 753.4210205078125, 506.2318468093872, 760.6539916992188, 508.2314443588257, 938.2853698730469, 148.50447177886963, 603.1775665283203, 270.74286460876465, 478.95118713378906, 315.1460838317871, 717.6685333251953, 502.57567405700684, 740.0165557861328, 504.53235626220703, 890.0694274902344
267.52219676971436, 757.2142028808594, 285.6705594062805, 512.116584777832, 309.53479528427124, 753.9891052246094, 505.7035160064697, 764.4828796386719, 506.1897039413452, 944.3473052978516, 136.9029951095581, 601.2117385864258, 264.9582624435425, 477.0655822753906, 307.41724491119385, 717.3026275634766, 494.0039348602295, 737.4815368652344, 501.63042068481445, 893.988037109375
266.6353511810303, 755.8399200439453, 278.89349699020386, 504.71527099609375, 311.9361662864685, 753.7448120117188, 504.90099906921387, 765.0346374511719, 506.9208097457886, 940.2955627441406, 297.89018869400024, 703.4890747070312, 269.418089389801, 481.1360168457031, 312.29987382888794, 724.4926452636719, 475.2495861053467, 743.5019683837891, 499.87071990966797, 891.9956970214844
